PERMNO,date,TICKER,PRC,SHROUT
75418,20120206,VOD,28.24000,875285
75418,20120207,VOD,27.94000,875285
75418,20120208,VOD,27.64000,875285
75418,20120209,VOD,27.77000,875285
75418,20120210,VOD,27.40000,875285
75418,20120213,VOD,27.53000,875285
75418,20120214,VOD,27.44000,875285
75418,20120215,VOD,27.30000,875285
75418,20120216,VOD,27.56500,875285
75418,20120217,VOD,27.79000,875285
75418,20120221,VOD,27.84000,875285
75418,20120222,VOD,27.42000,875285
75418,20120223,VOD,27.38000,875285
75418,20120224,VOD,27.31000,875285
75418,20120227,VOD,27.32000,875285
75418,20120228,VOD,27.53000,875285
75418,20120229,VOD,27.09000,875285
75418,20120301,VOD,27.45000,875285
75418,20120302,VOD,27.18000,875285
75418,20120305,VOD,27.15000,875285
75418,20120306,VOD,26.82500,875285
75418,20120307,VOD,26.85000,875285
75418,20120308,VOD,27.00000,875285
75418,20120309,VOD,26.58000,875285
75418,20120312,VOD,26.79000,875285
75418,20120313,VOD,27.06000,875285
75418,20120314,VOD,26.26000,875285
75418,20120315,VOD,26.29000,875285
75418,20120316,VOD,26.41000,875285
75418,20120319,VOD,26.65000,875285
75418,20120320,VOD,27.36000,875285
75418,20120321,VOD,27.34500,875285
75418,20120322,VOD,27.73500,875285
75418,20120323,VOD,27.65000,875285
75418,20120326,VOD,27.95500,875285
75418,20120327,VOD,27.85000,875285
75418,20120328,VOD,27.78000,875285
75418,20120329,VOD,28.01000,875285
75418,20120330,VOD,27.67000,917143
75418,20120402,VOD,28.31000,917143
75418,20120403,VOD,28.11000,917143
75418,20120404,VOD,27.55000,917143
75418,20120405,VOD,27.36000,917143
75418,20120409,VOD,27.29000,917143
75418,20120410,VOD,26.95000,917143
75418,20120411,VOD,27.13000,917143
75418,20120412,VOD,27.19500,917143
75418,20120413,VOD,26.95000,917143
75418,20120416,VOD,27.24000,917143
75418,20120417,VOD,27.57000,917143
75418,20120418,VOD,27.35000,917143
75418,20120419,VOD,27.69500,917143
75418,20120420,VOD,27.69000,917143
75418,20120423,VOD,27.70000,917143
75418,20120424,VOD,27.76000,917143
75418,20120425,VOD,27.78000,917143
75418,20120426,VOD,28.04000,917143
75418,20120427,VOD,27.93000,917143
75418,20120430,VOD,27.82000,917143
75418,20120501,VOD,28.02000,917143
75418,20120502,VOD,28.05500,917143
75418,20120503,VOD,28.04000,917143
75418,20120504,VOD,27.79000,917143
75418,20120507,VOD,27.99000,917143
75418,20120508,VOD,27.96000,917143
75418,20120509,VOD,27.57000,917143
75418,20120510,VOD,27.82000,917143
75418,20120511,VOD,27.59500,917143
75418,20120514,VOD,27.37500,917143
75418,20120515,VOD,27.32000,917143
75418,20120516,VOD,26.78000,917143
75418,20120517,VOD,26.18000,917143
75418,20120518,VOD,26.10000,917143
75418,20120521,VOD,26.29000,917143
75418,20120522,VOD,27.11000,917143
75418,20120523,VOD,26.88000,917143
75418,20120524,VOD,27.10000,917143
75418,20120525,VOD,27.18000,917143
75418,20120529,VOD,27.13000,917143
75418,20120530,VOD,26.75000,917143
75418,20120531,VOD,26.79000,917143
75418,20120601,VOD,26.78000,917143
75418,20120604,VOD,26.81000,917143
75418,20120605,VOD,26.84000,917143
75418,20120606,VOD,26.26000,917143
75418,20120607,VOD,26.26000,917143
75418,20120608,VOD,26.58000,917143
75418,20120611,VOD,26.45500,917143
75418,20120612,VOD,27.24000,917143
75418,20120613,VOD,27.19500,917143
75418,20120614,VOD,27.44000,917143
75418,20120615,VOD,27.54000,917143
75418,20120618,VOD,27.41000,917143
75418,20120619,VOD,28.04000,917143
75418,20120620,VOD,27.99000,917143
75418,20120621,VOD,27.63000,917143
75418,20120622,VOD,27.67500,917143
75418,20120625,VOD,27.86500,917143
75418,20120626,VOD,27.97500,917143
75418,20120627,VOD,28.21000,917143
75418,20120628,VOD,28.21000,917143
75418,20120629,VOD,28.18000,950172
75418,20120702,VOD,28.28500,950172
75418,20120703,VOD,28.24000,950172
75418,20120705,VOD,28.31000,950172
75418,20120706,VOD,28.11000,950172
75418,20120709,VOD,28.28000,950172
75418,20120710,VOD,28.15000,950172
75418,20120711,VOD,28.59000,950172
75418,20120712,VOD,28.19000,950172
75418,20120713,VOD,28.59000,950172
75418,20120716,VOD,28.84000,950172
75418,20120717,VOD,28.80000,950172
75418,20120718,VOD,29.04000,950172
75418,20120719,VOD,28.84500,950172
75418,20120720,VOD,28.20000,950172
75418,20120723,VOD,27.97000,950172
75418,20120724,VOD,27.60500,950172
75418,20120725,VOD,27.56000,950172
75418,20120726,VOD,28.35500,950172
75418,20120727,VOD,28.71000,950172
75418,20120730,VOD,28.83000,950172
75418,20120731,VOD,28.75000,950172
75418,20120801,VOD,29.44000,950172
75418,20120802,VOD,29.24000,950172
75418,20120803,VOD,29.71000,950172
75418,20120806,VOD,29.73000,950172
75418,20120807,VOD,29.80000,950172
75418,20120808,VOD,30.07000,950172
75418,20120809,VOD,29.73000,950172
75418,20120810,VOD,29.98000,950172
75418,20120813,VOD,29.90000,950172
75418,20120814,VOD,29.97000,950172
75418,20120815,VOD,29.63000,950172
75418,20120816,VOD,29.27000,950172
75418,20120817,VOD,29.26000,950172
75418,20120820,VOD,29.44000,950172
75418,20120821,VOD,29.38000,950172
75418,20120822,VOD,29.15000,950172
75418,20120823,VOD,29.18000,950172
75418,20120824,VOD,29.27000,950172
75418,20120827,VOD,29.29000,950172
75418,20120828,VOD,29.28000,950172
75418,20120829,VOD,29.24000,950172
75418,20120830,VOD,29.05000,950172
75418,20120831,VOD,28.92000,950172
75418,20120904,VOD,28.44000,950172
75418,20120905,VOD,28.26000,950172
75418,20120906,VOD,28.50500,950172
75418,20120907,VOD,28.29000,950172
75418,20120910,VOD,28.15000,950172
75418,20120911,VOD,28.37000,950172
75418,20120912,VOD,28.18000,950172
75418,20120913,VOD,28.76000,950172
75418,20120914,VOD,28.47000,950172
75418,20120917,VOD,28.25000,950172
75418,20120918,VOD,28.57500,950172
75418,20120919,VOD,28.40000,950172
75418,20120920,VOD,28.53000,950172
75418,20120921,VOD,28.86500,950172
75418,20120924,VOD,28.92000,950172
75418,20120925,VOD,28.85000,950172
75418,20120926,VOD,28.73000,950172
75418,20120927,VOD,28.91000,950172
75418,20120928,VOD,28.50000,975128
75418,20121001,VOD,28.40000,975128
75418,20121002,VOD,28.40000,975128
75418,20121003,VOD,28.69000,975128
75418,20121004,VOD,28.91000,975128
75418,20121005,VOD,29.14000,975128
75418,20121008,VOD,29.03000,975128
75418,20121009,VOD,28.63000,975128
75418,20121010,VOD,28.57000,975128
75418,20121011,VOD,28.54000,975128
75418,20121012,VOD,28.14500,975128
75418,20121015,VOD,28.02000,975128
75418,20121016,VOD,28.09000,975128
75418,20121017,VOD,28.25000,975128
75418,20121018,VOD,28.38000,975128
75418,20121019,VOD,28.38000,975128
75418,20121022,VOD,28.43000,975128
75418,20121023,VOD,27.96000,975128
75418,20121024,VOD,27.73000,975128
75418,20121025,VOD,27.64000,975128
75418,20121026,VOD,27.41000,975128
75418,20121031,VOD,27.22700,975128
75418,20121101,VOD,27.44000,975128
75418,20121102,VOD,26.91000,975128
75418,20121105,VOD,26.91020,975128
75418,20121106,VOD,27.08000,975128
75418,20121107,VOD,26.93000,975128
75418,20121108,VOD,26.69000,975128
75418,20121109,VOD,26.56000,975128
75418,20121112,VOD,26.39000,975128
75418,20121113,VOD,25.69000,975128
75418,20121114,VOD,25.56000,975128
75418,20121115,VOD,25.19000,975128
75418,20121116,VOD,25.27000,975128
75418,20121119,VOD,25.58000,975128
75418,20121120,VOD,25.21000,975128
75418,20121121,VOD,25.36000,975128
75418,20121123,VOD,25.44000,975128
75418,20121126,VOD,25.25500,975128
75418,20121127,VOD,25.04000,975128
75418,20121128,VOD,25.32000,975128
75418,20121129,VOD,25.70000,975128
75418,20121130,VOD,25.79500,975128
75418,20121203,VOD,25.65000,975128
75418,20121204,VOD,25.74000,975128
75418,20121205,VOD,25.67000,975128
75418,20121206,VOD,25.93160,975128
75418,20121207,VOD,25.87500,975128
75418,20121210,VOD,25.87000,975128
75418,20121211,VOD,25.92000,975128
75418,20121212,VOD,26.00000,975128
75418,20121213,VOD,26.13000,975128
75418,20121214,VOD,25.83000,975128
75418,20121217,VOD,25.63000,975128
75418,20121218,VOD,25.38000,975128
75418,20121219,VOD,25.36000,975128
75418,20121220,VOD,25.45000,975128
75418,20121221,VOD,25.13000,975128
75418,20121224,VOD,25.12000,975128
75418,20121226,VOD,25.10000,975128
75418,20121227,VOD,25.21000,975128
75418,20121228,VOD,25.01000,975128
75418,20121231,VOD,25.19000,984867
75489,20120103,SPLS,14.21500,699423
75489,20120104,SPLS,14.45000,699423
75489,20120105,SPLS,14.42000,699423
75489,20120106,SPLS,14.51000,699423
75489,20120109,SPLS,14.83000,699423
75489,20120110,SPLS,15.02000,699423
75489,20120111,SPLS,15.02000,699423
75489,20120112,SPLS,15.07000,699423
75489,20120113,SPLS,14.89000,699423
75489,20120117,SPLS,15.00000,699423
75489,20120118,SPLS,15.45000,699423
75489,20120119,SPLS,15.95000,699423
75489,20120120,SPLS,16.00000,699423
75489,20120123,SPLS,15.81000,699423
75489,20120124,SPLS,16.05000,699423
75489,20120125,SPLS,16.19000,699423
75489,20120126,SPLS,15.95000,699423
75489,20120127,SPLS,16.01000,695744
75489,20120130,SPLS,15.23000,695744
75489,20120131,SPLS,14.63000,695744
75489,20120201,SPLS,14.69000,695744
75489,20120202,SPLS,14.49000,695744
75489,20120203,SPLS,14.77000,695744
75489,20120206,SPLS,14.88000,695744
75489,20120207,SPLS,14.96000,695744
75489,20120208,SPLS,14.89000,695744
75489,20120209,SPLS,14.71000,695744
75489,20120210,SPLS,14.76000,695744
75489,20120213,SPLS,14.89000,695744
75489,20120214,SPLS,14.90000,695744
75489,20120215,SPLS,15.04000,695744
75489,20120216,SPLS,15.14000,695744
75489,20120217,SPLS,15.15000,695744
75489,20120221,SPLS,15.17000,695744
75489,20120222,SPLS,15.26000,695744
75489,20120223,SPLS,15.36000,695744
75489,20120224,SPLS,15.28000,695744
75489,20120227,SPLS,15.24000,694102
75489,20120228,SPLS,16.00000,694102
75489,20120229,SPLS,14.66000,694102
75489,20120301,SPLS,15.38200,694102
75489,20120302,SPLS,15.35500,694102
75489,20120305,SPLS,15.05000,694102
75489,20120306,SPLS,15.36500,694102
75489,20120307,SPLS,15.41000,694102
75489,20120308,SPLS,15.37500,694102
75489,20120309,SPLS,15.40000,694102
75489,20120312,SPLS,15.40000,694102
75489,20120313,SPLS,15.54000,694102
75489,20120314,SPLS,15.95000,694102
75489,20120315,SPLS,16.49000,694102
75489,20120316,SPLS,16.42000,694102
75489,20120319,SPLS,16.46000,694102
75489,20120320,SPLS,16.77000,694102
75489,20120321,SPLS,16.64000,694102
75489,20120322,SPLS,16.73500,694102
75489,20120323,SPLS,16.58000,694102
75489,20120326,SPLS,16.84000,694102
75489,20120327,SPLS,16.62000,694102
75489,20120328,SPLS,16.53000,694102
75489,20120329,SPLS,16.52000,694102
75489,20120330,SPLS,16.19000,694102
75489,20120402,SPLS,16.50000,694102
75489,20120403,SPLS,16.50000,694102
75489,20120404,SPLS,16.07000,694102
75489,20120405,SPLS,16.06000,694102
75489,20120409,SPLS,15.92000,691935
75489,20120410,SPLS,15.48000,691935
75489,20120411,SPLS,15.62500,691935
75489,20120412,SPLS,15.66000,691935
75489,20120413,SPLS,15.53000,691935
75489,20120416,SPLS,15.66500,691935
75489,20120417,SPLS,15.98000,691935
75489,20120418,SPLS,15.96500,691935
75489,20120419,SPLS,15.66000,691935
75489,20120420,SPLS,15.65500,691935
75489,20120423,SPLS,15.29000,691935
75489,20120424,SPLS,15.25000,691935
75489,20120425,SPLS,15.39000,691935
75489,20120426,SPLS,15.55000,691935
75489,20120427,SPLS,15.76000,690155
75489,20120430,SPLS,15.40000,690155
75489,20120501,SPLS,15.15000,690155
75489,20120502,SPLS,15.25500,690155
75489,20120503,SPLS,15.12000,690155
75489,20120504,SPLS,14.86000,690155
75489,20120507,SPLS,14.84000,690155
75489,20120508,SPLS,15.00000,690155
75489,20120509,SPLS,14.93000,690155
75489,20120510,SPLS,14.96000,690155
75489,20120511,SPLS,14.92000,690155
75489,20120514,SPLS,15.09000,689174
75489,20120515,SPLS,14.75000,689174
75489,20120516,SPLS,13.91000,689174
75489,20120517,SPLS,13.22000,689174
75489,20120518,SPLS,13.07000,689174
75489,20120521,SPLS,13.35000,689174
75489,20120522,SPLS,13.61000,689174
75489,20120523,SPLS,13.65000,689174
75489,20120524,SPLS,13.49000,689174
75489,20120525,SPLS,13.41000,689174
75489,20120529,SPLS,13.60000,689174
75489,20120530,SPLS,13.37000,689174
75489,20120531,SPLS,13.14000,689174
75489,20120601,SPLS,12.76000,689174
75489,20120604,SPLS,12.76000,689174
75489,20120605,SPLS,12.73500,689174
75489,20120606,SPLS,12.91500,689174
75489,20120607,SPLS,12.78000,689174
75489,20120608,SPLS,12.86000,689174
75489,20120611,SPLS,12.57000,689174
75489,20120612,SPLS,12.76000,689174
75489,20120613,SPLS,12.54000,689174
75489,20120614,SPLS,12.63000,689174
75489,20120615,SPLS,12.67000,689174
75489,20120618,SPLS,12.74000,689174
75489,20120619,SPLS,12.99000,689174
75489,20120620,SPLS,13.03000,689174
75489,20120621,SPLS,12.63500,689174
75489,20120622,SPLS,12.74500,689174
75489,20120625,SPLS,12.24000,689174
75489,20120626,SPLS,12.60000,689174
75489,20120627,SPLS,12.66000,689174
75489,20120628,SPLS,12.59000,689174
75489,20120629,SPLS,13.05000,689174
75489,20120702,SPLS,13.02000,689174
75489,20120703,SPLS,13.17000,689174
75489,20120705,SPLS,13.17000,689174
75489,20120706,SPLS,13.22000,689174
75489,20120709,SPLS,13.04000,689174
75489,20120710,SPLS,12.97000,689174
75489,20120711,SPLS,12.73000,689174
75489,20120712,SPLS,12.44000,689174
75489,20120713,SPLS,12.41000,689174
75489,20120716,SPLS,12.52500,689174
75489,20120717,SPLS,12.63000,689174
75489,20120718,SPLS,12.79000,689174
75489,20120719,SPLS,12.76000,689174
75489,20120720,SPLS,12.46500,689174
75489,20120723,SPLS,12.47000,689174
75489,20120724,SPLS,12.30500,689174
75489,20120725,SPLS,12.15000,689174
75489,20120726,SPLS,12.42000,689174
75489,20120727,SPLS,12.47000,683274
75489,20120730,SPLS,12.74000,683274
75489,20120731,SPLS,12.74000,683274
75489,20120801,SPLS,12.67000,683274
75489,20120802,SPLS,12.52000,683274
75489,20120803,SPLS,12.93000,683274
75489,20120806,SPLS,13.08000,683274
75489,20120807,SPLS,13.30000,683274
75489,20120808,SPLS,13.33000,683274
75489,20120809,SPLS,13.31000,683274
75489,20120810,SPLS,13.41000,683274
75489,20120813,SPLS,13.36000,682375
75489,20120814,SPLS,13.45500,682375
75489,20120815,SPLS,11.49000,682375
75489,20120816,SPLS,11.38000,682375
75489,20120817,SPLS,11.34000,682375
75489,20120820,SPLS,11.23500,682375
75489,20120821,SPLS,11.21000,682375
75489,20120822,SPLS,11.12000,682375
75489,20120823,SPLS,10.98000,682375
75489,20120824,SPLS,10.85000,682375
75489,20120827,SPLS,10.70000,682375
75489,20120828,SPLS,10.66000,682375
75489,20120829,SPLS,10.88000,682375
75489,20120830,SPLS,10.80000,682375
75489,20120831,SPLS,10.92000,682375
75489,20120904,SPLS,10.86000,682375
75489,20120905,SPLS,11.10000,682375
75489,20120906,SPLS,11.47000,682375
75489,20120907,SPLS,11.64000,682375
75489,20120910,SPLS,11.25000,682375
75489,20120911,SPLS,11.37000,682375
75489,20120912,SPLS,11.54000,682375
75489,20120913,SPLS,11.96000,682375
75489,20120914,SPLS,12.21000,682375
75489,20120917,SPLS,11.96000,682375
75489,20120918,SPLS,11.94000,682375
75489,20120919,SPLS,12.15000,682375
75489,20120920,SPLS,12.34000,682375
75489,20120921,SPLS,12.36000,682375
75489,20120924,SPLS,12.35000,682375
75489,20120925,SPLS,11.80000,682375
75489,20120926,SPLS,11.40500,682375
75489,20120927,SPLS,11.68000,682375
75489,20120928,SPLS,11.52000,682375
75489,20121001,SPLS,11.61000,682375
75489,20121002,SPLS,11.45000,682375
75489,20121003,SPLS,11.34000,682375
75489,20121004,SPLS,11.53000,682375
75489,20121005,SPLS,11.63000,682375
75489,20121008,SPLS,11.70000,682375
75489,20121009,SPLS,11.68000,682375
75489,20121010,SPLS,11.46000,682375
75489,20121011,SPLS,11.44000,682375
75489,20121012,SPLS,11.10000,682375
75489,20121015,SPLS,11.20000,682375
75489,20121016,SPLS,11.30000,682375
75489,20121017,SPLS,11.59000,682375
75489,20121018,SPLS,11.54500,682375
75489,20121019,SPLS,11.23000,682375
75489,20121022,SPLS,11.40000,682375
75489,20121023,SPLS,11.30800,682375
75489,20121024,SPLS,11.22000,682375
75489,20121025,SPLS,11.41000,682375
75489,20121026,SPLS,11.44000,674178
75489,20121031,SPLS,11.51500,674178
75489,20121101,SPLS,11.71000,674178
75489,20121102,SPLS,11.47000,674178
75489,20121105,SPLS,11.57000,674178
75489,20121106,SPLS,11.73000,674178
75489,20121107,SPLS,11.71000,674178
75489,20121108,SPLS,11.29000,674178
75489,20121109,SPLS,11.15000,674178
75489,20121112,SPLS,11.09000,673882
75489,20121113,SPLS,11.25000,673882
75489,20121114,SPLS,11.54500,673882
75489,20121115,SPLS,11.92010,673882
75489,20121116,SPLS,11.73000,673882
75489,20121119,SPLS,12.20500,673882
75489,20121120,SPLS,11.74000,673882
75489,20121121,SPLS,11.80000,673882
75489,20121123,SPLS,11.91100,673882
75489,20121126,SPLS,11.78500,673882
75489,20121127,SPLS,11.79000,673882
75489,20121128,SPLS,11.93000,673882
75489,20121129,SPLS,11.76000,673882
75489,20121130,SPLS,11.70000,673882
75489,20121203,SPLS,11.43000,673882
75489,20121204,SPLS,11.34000,673882
75489,20121205,SPLS,11.29000,673882
75489,20121206,SPLS,11.47000,673882
75489,20121207,SPLS,11.40000,673882
75489,20121210,SPLS,11.33000,673882
75489,20121211,SPLS,11.67000,673882
75489,20121212,SPLS,11.70000,673882
75489,20121213,SPLS,11.80000,673882
75489,20121214,SPLS,11.69000,673882
75489,20121217,SPLS,11.78000,673882
75489,20121218,SPLS,12.08000,673882
75489,20121219,SPLS,12.11000,673882
75489,20121220,SPLS,11.75000,673882
75489,20121221,SPLS,11.53000,673882
75489,20121224,SPLS,11.28000,673882
75489,20121226,SPLS,11.19500,673882
75489,20121227,SPLS,11.22000,673882
75489,20121228,SPLS,11.10000,673882
75489,20121231,SPLS,11.40000,673882
75510,20120103,ADBE,28.57000,491540
75510,20120104,ADBE,28.28000,491540
75510,20120105,ADBE,28.48000,491540
75510,20120106,ADBE,28.72000,491540
75510,20120109,ADBE,28.53000,491540
75510,20120110,ADBE,29.20000,491540
75510,20120111,ADBE,29.32000,491540
75510,20120112,ADBE,29.23000,491540
75510,20120113,ADBE,28.97000,491540
75510,20120117,ADBE,29.35000,491540
75510,20120118,ADBE,29.89000,491540
75510,20120119,ADBE,30.24000,491540
75510,20120120,ADBE,30.50000,493803
75510,20120123,ADBE,30.23000,493803
75510,20120124,ADBE,30.95000,493803
75510,20120125,ADBE,31.34000,493803
75510,20120126,ADBE,31.18000,493803
75510,20120127,ADBE,31.05000,493803
75510,20120130,ADBE,31.00000,493803
75510,20120131,ADBE,30.95000,493803
75510,20120201,ADBE,31.24000,493803
75510,20120202,ADBE,31.28500,493803
75510,20120203,ADBE,31.85000,493803
75510,20120206,ADBE,31.85500,493803
75510,20120207,ADBE,32.28000,493803
75510,20120208,ADBE,32.10000,493803
75510,20120209,ADBE,32.65000,493803
75510,20120210,ADBE,32.21000,493803
75510,20120213,ADBE,32.35000,493803
75510,20120214,ADBE,32.44000,493803
75510,20120215,ADBE,32.46000,496154
75510,20120216,ADBE,32.86000,496154
75510,20120217,ADBE,32.75000,496154
75510,20120221,ADBE,32.54000,496154
75510,20120222,ADBE,32.33000,496154
75510,20120223,ADBE,32.97000,496154
75510,20120224,ADBE,33.41000,496154
75510,20120227,ADBE,33.27000,496154
75510,20120228,ADBE,33.27000,496154
75510,20120229,ADBE,32.89000,496154
75510,20120301,ADBE,33.10000,496154
75510,20120302,ADBE,33.73000,495928
75510,20120305,ADBE,33.22000,495928
75510,20120306,ADBE,31.99000,495928
75510,20120307,ADBE,32.41000,495928
75510,20120308,ADBE,33.05000,493803
75510,20120309,ADBE,33.64000,493803
75510,20120312,ADBE,33.56000,493803
75510,20120313,ADBE,34.22000,493803
75510,20120314,ADBE,33.77000,493803
75510,20120315,ADBE,34.17000,493803
75510,20120316,ADBE,33.82000,493803
75510,20120319,ADBE,34.51000,493803
75510,20120320,ADBE,33.16000,493803
75510,20120321,ADBE,33.56000,493803
75510,20120322,ADBE,33.71000,493803
75510,20120323,ADBE,33.81500,496126
75510,20120326,ADBE,34.40000,496126
75510,20120327,ADBE,34.63000,496126
75510,20120328,ADBE,34.46000,496126
75510,20120329,ADBE,34.48000,496126
75510,20120330,ADBE,34.31000,496126
75510,20120402,ADBE,34.70000,496126
75510,20120403,ADBE,34.31000,496126
75510,20120404,ADBE,33.46000,496126
75510,20120405,ADBE,33.59000,496126
75510,20120409,ADBE,33.22000,496126
75510,20120410,ADBE,32.61000,496126
75510,20120411,ADBE,33.00500,496126
75510,20120412,ADBE,33.55000,496126
75510,20120413,ADBE,33.18000,496126
75510,20120416,ADBE,32.84500,496126
75510,20120417,ADBE,33.84000,496126
75510,20120418,ADBE,33.39000,496126
75510,20120419,ADBE,32.90500,496126
75510,20120420,ADBE,33.06000,496126
75510,20120423,ADBE,32.62000,496126
75510,20120424,ADBE,32.40000,496126
75510,20120425,ADBE,33.13000,496126
75510,20120426,ADBE,33.26000,496126
75510,20120427,ADBE,33.58000,496126
75510,20120430,ADBE,33.55000,496126
75510,20120501,ADBE,33.77000,496126
75510,20120502,ADBE,33.76000,496126
75510,20120503,ADBE,33.32000,496126
75510,20120504,ADBE,32.61000,496126
75510,20120507,ADBE,32.52000,496126
75510,20120508,ADBE,32.67000,496126
75510,20120509,ADBE,32.52000,496126
75510,20120510,ADBE,31.92000,496126
75510,20120511,ADBE,32.20000,496126
75510,20120514,ADBE,32.23000,496126
75510,20120515,ADBE,32.33000,496126
75510,20120516,ADBE,32.36000,496126
75510,20120517,ADBE,32.01000,496126
75510,20120518,ADBE,31.31000,496126
75510,20120521,ADBE,32.01000,496126
75510,20120522,ADBE,32.01000,496126
75510,20120523,ADBE,32.18000,496126
75510,20120524,ADBE,31.54000,496126
75510,20120525,ADBE,31.60000,496126
75510,20120529,ADBE,32.05000,496126
75510,20120530,ADBE,31.29000,496126
75510,20120531,ADBE,31.05000,496126
75510,20120601,ADBE,29.82000,493987
75510,20120604,ADBE,30.31000,493987
75510,20120605,ADBE,30.70500,493987
75510,20120606,ADBE,31.69000,493987
75510,20120607,ADBE,31.32000,493987
75510,20120608,ADBE,31.65000,493987
75510,20120611,ADBE,31.13000,493987
75510,20120612,ADBE,31.77000,493987
75510,20120613,ADBE,31.79000,493987
75510,20120614,ADBE,31.67000,493987
75510,20120615,ADBE,32.39000,493987
75510,20120618,ADBE,32.63000,493987
75510,20120619,ADBE,32.89000,493987
75510,20120620,ADBE,31.99000,493987
75510,20120621,ADBE,31.23000,493987
75510,20120622,ADBE,31.56500,491763
75510,20120625,ADBE,30.84500,491763
75510,20120626,ADBE,31.07000,491763
75510,20120627,ADBE,31.41000,491763
75510,20120628,ADBE,31.17000,491763
75510,20120629,ADBE,32.37000,491763
75510,20120702,ADBE,32.19000,491763
75510,20120703,ADBE,32.51000,491763
75510,20120705,ADBE,32.53000,491763
75510,20120706,ADBE,31.37000,491763
75510,20120709,ADBE,30.43000,491763
75510,20120710,ADBE,30.44000,491763
75510,20120711,ADBE,30.20000,491763
75510,20120712,ADBE,30.14000,491763
75510,20120713,ADBE,30.65000,491763
75510,20120716,ADBE,30.40000,491763
75510,20120717,ADBE,30.65000,491763
75510,20120718,ADBE,31.43000,491763
75510,20120719,ADBE,31.88500,491763
75510,20120720,ADBE,31.38000,491763
75510,20120723,ADBE,30.64000,491763
75510,20120724,ADBE,30.01500,491763
75510,20120725,ADBE,30.33000,491763
75510,20120726,ADBE,30.94500,491763
75510,20120727,ADBE,31.89500,491763
75510,20120730,ADBE,31.01000,491763
75510,20120731,ADBE,30.88000,491763
75510,20120801,ADBE,30.69000,491763
75510,20120802,ADBE,30.58000,491763
75510,20120803,ADBE,32.02000,491763
75510,20120806,ADBE,32.14000,491763
75510,20120807,ADBE,32.37000,491763
75510,20120808,ADBE,32.51000,491763
75510,20120809,ADBE,32.65000,491763
75510,20120810,ADBE,32.64000,491763
75510,20120813,ADBE,32.27000,491763
75510,20120814,ADBE,32.10500,491763
75510,20120815,ADBE,32.91000,491763
75510,20120816,ADBE,33.65000,491763
75510,20120817,ADBE,33.80000,491763
75510,20120820,ADBE,33.92000,491763
75510,20120821,ADBE,33.75000,491763
75510,20120822,ADBE,33.84000,491763
75510,20120823,ADBE,33.50000,491763
75510,20120824,ADBE,32.26000,491763
75510,20120827,ADBE,32.32000,491763
75510,20120828,ADBE,32.06000,491763
75510,20120829,ADBE,31.96000,491763
75510,20120830,ADBE,31.46000,491763
75510,20120831,ADBE,31.27000,494732
75510,20120904,ADBE,31.43500,494732
75510,20120905,ADBE,32.26000,494732
75510,20120906,ADBE,32.79000,494732
75510,20120907,ADBE,32.46000,494732
75510,20120910,ADBE,32.13000,494732
75510,20120911,ADBE,32.43000,494732
75510,20120912,ADBE,32.42000,494732
75510,20120913,ADBE,32.81000,494732
75510,20120914,ADBE,33.34000,494732
75510,20120917,ADBE,33.41000,494732
75510,20120918,ADBE,32.57000,494732
75510,20120919,ADBE,33.12000,494732
75510,20120920,ADBE,34.52980,494732
75510,20120921,ADBE,33.83000,495055
75510,20120924,ADBE,33.41500,495055
75510,20120925,ADBE,32.89500,495055
75510,20120926,ADBE,32.53000,495055
75510,20120927,ADBE,32.80000,495055
75510,20120928,ADBE,32.43500,495055
75510,20121001,ADBE,32.62000,495055
75510,20121002,ADBE,32.57000,495055
75510,20121003,ADBE,32.60000,495055
75510,20121004,ADBE,32.68000,495055
75510,20121005,ADBE,32.47000,495055
75510,20121008,ADBE,32.23000,495055
75510,20121009,ADBE,31.68500,495055
75510,20121010,ADBE,31.51000,495055
75510,20121011,ADBE,31.78000,495055
75510,20121012,ADBE,31.94000,495055
75510,20121015,ADBE,32.33000,495055
75510,20121016,ADBE,33.24000,495055
75510,20121017,ADBE,33.44000,495055
75510,20121018,ADBE,33.47500,495055
75510,20121019,ADBE,33.24000,495055
75510,20121022,ADBE,33.49000,495055
75510,20121023,ADBE,33.31000,495055
75510,20121024,ADBE,33.36000,495055
75510,20121025,ADBE,33.40000,495055
75510,20121026,ADBE,34.01000,495055
75510,20121031,ADBE,34.02500,495055
75510,20121101,ADBE,34.36000,495055
75510,20121102,ADBE,34.39000,495055
75510,20121105,ADBE,34.24000,495055
75510,20121106,ADBE,34.39000,495055
75510,20121107,ADBE,33.47000,495055
75510,20121108,ADBE,32.98030,495055
75510,20121109,ADBE,32.90000,495055
75510,20121112,ADBE,32.70000,495055
75510,20121113,ADBE,32.54000,495055
75510,20121114,ADBE,32.23500,495055
75510,20121115,ADBE,32.64000,495055
75510,20121116,ADBE,32.65000,495055
75510,20121119,ADBE,32.92000,495055
75510,20121120,ADBE,32.64000,495055
75510,20121121,ADBE,32.84000,495055
75510,20121123,ADBE,33.40000,495055
75510,20121126,ADBE,33.29500,495055
75510,20121127,ADBE,33.18000,495055
75510,20121128,ADBE,33.88000,495055
75510,20121129,ADBE,34.09000,495055
75510,20121130,ADBE,34.61000,494132
75510,20121203,ADBE,34.70000,494132
75510,20121204,ADBE,35.30000,494132
75510,20121205,ADBE,35.40000,494132
